source,target,relation,source_name,target_name
690,691,has range,CSU,0x400DC000-0x400DFFFF
481,692,has range,Tag,0x400D8000-0x400DBFFF
481,693,has name,Tag,ANALOG
481,694,has range,Tag,0x400D8030-0x400D8033
481,695,has name,Tag,analog02
695,696,has value,analog02,0x80002001
688,689,has address,TSC_DIG,0x400E0000-0x400E3FFF
690,691,has address,CSU,0x400DC000-0x400DFFFF
693,692,has address,ANALOG,0x400D8000-0x400DBFFF
695,694,has address,analog02,0x400D8030-0x400D8033
697,698,has address,SNVS_HP,0x400D4000-0x400D7FFF
699,700,has address,WDOG2,0x400D0000-0x400D3FFF
701,702,has address,WDOG3,0x400BC000-0x400BFFFF
703,704,has address,WDOG1,0x400B8000-0x400BBFFF
705,706,has address,EWM,0x400B4000-0x400B7FFF
707,708,has address,CM7_MXRT,0x400B0000-0x400B3FFF
709,710,has address,IOMUXC_GPR,0x400AC000-0x400AFFFF
711,712,has address,IOMUXC_SNVS,0x400A8000-0x400ABFFF
713,714,has address,IOMUXC_SNVS_GPR,0x400A4000-0x400A7FFF
715,716,has address,ACMP,0x40094000-0x40097FFF
717,718,has address,PIT,0x40084000-0x40087FFF
719,720,has address,DCDC,0x40080000-0x40083FFF
721,722,has address,AIPS-1,0x4007C000-0x4007FFFF
723,724,has address,KPP,0x401FC000-0x401FFFFF
481,725,has range,Tag,0x401F8000-0x401FBFFF
481,726,has name,Tag,IOMUXC
481,727,has range,Tag,0x401F4000-0x401F7FFF
481,728,has name,Tag,OCOTP
721,729,Configuration,AIPS-1,"Tag <0x4007C000, 0x4007FFFF>"
723,730,Tag,KPP,"<0x401FC000, 0x401FFFFF>"
726,731,Tag,IOMUXC,"<0x401F8000, 0x401FBFFF>"
728,732,Tag,OCOTP,"<0x401F4000, 0x401F7FFF>"
733,734,Tag,GPT2,"<0x401F0000, 0x401F3FFF>"
735,736,Tag,GPT1,"<0x401EC000, 0x401EFFFF>"
737,738,Tag,QTimer4,"<0x401E8000, 0x401EBFFF>"
739,740,Tag,QTimer3,"<0x401E4000, 0x401E7FFF>"
741,742,Tag,QTimer2,"<0x401E0000, 0x401E3FFF>"
743,744,has address,QTimer1,0x401DC000
745,746,has address,FlexCAN3,0x401D8000
747,748,has address,FlexCAN2,0x401D4000
749,750,has address,FlexCAN1,0x401D0000
751,752,has address,FlexIO2,0x401B0000
753,754,has address,FlexIO1,0x401AC000
668,755,has address,ROMCP,0x40180000
756,757,has address,AIPS-2,0x4017C000
758,759,has range,Tag 1,0x402FC000-0x402FFFFF
758,760,has name,Tag 1,DCP
761,762,has range,Tag 2,0x402F0000-0x402F3FFF
761,763,has name,Tag 2,SEMC
757,764,has name,0x4017C000,AIPS-2 Configuration
765,760,has name,0x402FC000,DCP
766,763,has name,0x402F0000,SEMC
767,768,has name,0x402E0000,USB
250,769,has name,0x402C4000,USDHC2
770,771,has name,0x402C0000,USDHC1
419,772,has name,0x402BC000,CSI
773,774,has name,0x402B8000,LCDIF
399,775,has name,0x402B4000,PXP
776,324,has tag,AIPS-3,0x4027C000
777,778,has tag,LPI2C4,0x403FC000
779,780,has tag,LPI2C3,0x403F8000
781,782,has tag,LPI2C2,0x403F4000
783,784,has tag,LPI2C1,0x403F0000
785,786,has tag,BEE,0x403EC000
787,788,has tag,ENC4,0x403D4000
789,790,has tag,ENC3,0x403D0000
791,792,has tag,ENC2,0x403CC000
481,793,has range,Tag,0x403C8000-0x403CBFFF
481,794,has name,Tag,ENC1
481,795,has range,Tag,0x403C4000-0x403C7FFF
481,796,has name,Tag,XBAR3
481,797,has range,Tag,0x403C0000-0x403C3FFF
481,798,has name,Tag,XBAR2
791,799,has address,ENC2,0x403CC000-0x403CFFFF
794,793,has address,ENC1,0x403C8000-0x403CBFFF
796,795,has address,XBAR3,0x403C4000-0x403C7FFF
798,797,has address,XBAR2,0x403C0000-0x403C3FFF
800,801,has address,XBAR1,0x403BC000-0x403BFFFF
802,803,has address,AOI2,0x403B8000-0x403BBFFF
804,805,has address,AOI1,0x403B4000-0x403B7FFF
806,807,has address,ADC_ETC,0x403B0000-0x403B3FFF
808,809,has address,SAI3,0x4038C000-0x4038FFFF
810,811,has address,SAI2,0x40388000-0x4038BFFF
812,413,has address,SAI1,0x40384000
813,431,has address,SPDIF,0x40380000
814,474,has address,AIPS-4,0x4037C000
815,816,has address,FlexIO3,0x42020000
817,818,has address,FlexSPI RX,0x7FC00000
819,820,has address,FlexSPI TX,0x7F800000
821,822,has address,FlexSPI2 RX,0x7F400000
823,824,has address,FlexSPI2 TX,0x7F000000
825,34,size,instram0,0x20000
825,826,mapped,instram0,sysbus 0x40000000
827,34,size,dataram0,0x20000
827,828,mapped,dataram0,sysbus 0x3FFE0000
829,34,size,dataram1,0x20000
829,830,mapped,dataram1,sysbus 0x3FFC0000
831,832,size,rom,0x4000000
831,833,mapped,rom,sysbus 0x50000000
483,53,size,ram,0x8000000
483,834,mapped,ram,sysbus 0x60000000
835,836,points to,reset vector,0x50000000
837,838,type,CPU.Xtensa,sample_controller
837,495,frequency,CPU.Xtensa,100000000
837,24,location,CPU.Xtensa,sysbus
839,41,location,UART.SemihostingUart,cpu
41,840,type,cpu,cortex-m23
543,544,frequency,nvic,120000000
841,543,nvic,icu,nvic
841,842,eventLink,icu,RA2
841,843,interrupts,icu,8
841,844,highestEvent,icu,0xA9
841,845,nvicOutputs,icu,32
846,34,size,code_flash,0x20000
841,847,location,icu,0x40006000
32,848,size,data_flash,0x1000
47,580,size,sram,0x4000
849,540,portNumber,port0,0x0
849,5,numberOfConnections,port0,16
849,850,pfsMisc,port0,portMisc
851,852,connected to,IRQ0,icu@1
853,854,connected to,IRQ1,icu@2
855,856,connected to,IRQ2,icu@3
857,858,connected to,IRQ3,icu@4
859,860,connected to,IRQ4,icu@5
861,862,connected to,IRQ5,icu@6
863,864,connected to,IRQ6,icu@7
865,866,connected to,IRQ7,icu@8
867,868,connected to,IRQ8,icu@9
869,870,connected to,IRQ9,icu@10
871,872,connected to,IRQ10,icu@11
873,874,connected to,IRQ11,icu@12
875,876,connected to,IRQ12,icu@13
877,878,connected to,IRQ13,icu@14
879,880,connected to,IRQ14,icu@15
881,882,connected to,IRQ15,icu@16
883,884,type,port1,GPIOPort.RenesasRA2_GPIO
883,885,sysbus,port1,0x40040020
851,852,connects to,IRQ0,icu@1
853,854,connects to,IRQ1,icu@2
855,856,connects to,IRQ2,icu@3
857,858,connects to,IRQ3,icu@4
859,860,connects to,IRQ4,icu@5
861,862,connects to,IRQ5,icu@6
863,864,connects to,IRQ6,icu@7
865,866,connects to,IRQ7,icu@8
867,868,connects to,IRQ8,icu@9
869,870,connects to,IRQ9,icu@10
871,872,connects to,IRQ10,icu@11
873,874,connects to,IRQ11,icu@12
875,876,connects to,IRQ12,icu@13
877,878,connects to,IRQ13,icu@14
24,886,has portNumber,sysbus,0x1
24,887,has numberOfConnections,sysbus,14
24,850,has pfsMisc,sysbus,portMisc
24,888,has registration,sysbus,Bus.BusMultiRegistration
879,880,->,IRQ14,icu@15
881,882,->,IRQ15,icu@16
889,890,has address,port2,0x40040040
889,891,has region,port2,pinConfiguration
889,677,has size,port2,0x40
889,892,has address of region,port2,0x40040880
893,894,is,portNumber,0x2
895,5,is,numberOfConnections,16
896,850,is,pfsMisc,portMisc
879,880,connects to,IRQ14,icu@15
881,882,connects to,IRQ15,icu@16
897,898,has address,port3,0x40040060
897,899,has portNumber,port3,0x3
897,900,has numberOfConnections,port3,5
897,850,has pfsMisc,port3,portMisc
901,902,has address,BusMultiRegistration,0x400408C0
901,677,has size,BusMultiRegistration,0x40
901,891,has region,BusMultiRegistration,pinConfiguration
903,884,is,port4,GPIOPort.RenesasRA2_GPIO
903,904,located at,port4,0x40040080
24,178,has portNumber,sysbus,0x4
24,5,has numberOfConnections,sysbus,16
24,901,has registration,sysbus,BusMultiRegistration
905,906,located at,port5,0x400400A0
905,677,has size,port5,0x40
905,891,has region,port5,pinConfiguration
905,907,has portNumber,port5,0x5
905,15,has numberOfConnections,port5,3
905,850,has pfsMisc,port5,portMisc
873,874,mapped to,IRQ11,icu@12
875,876,mapped to,IRQ12,icu@13
877,878,mapped to,IRQ13,icu@14
879,880,mapped to,IRQ14,icu@15
881,882,mapped to,IRQ15,icu@16
908,909,has portNumber,port9,0x9
908,5,has numberOfConnections,port9,16
908,850,has pfsMisc,port9,portMisc
908,910,located at,port9,0x40040120
908,891,has region,port9,pinConfiguration
908,911,has address,port9,0x40040A40
908,677,has size,port9,0x40
851,852,->,IRQ0,icu@1
853,854,->,IRQ1,icu@2
855,856,->,IRQ2,icu@3
857,858,->,IRQ3,icu@4
859,860,->,IRQ4,icu@5
861,862,->,IRQ5,icu@6
863,864,->,IRQ6,icu@7
865,866,->,IRQ7,icu@8
867,868,->,IRQ8,icu@9
869,870,->,IRQ9,icu@10
871,872,->,IRQ10,icu@11
873,874,->,IRQ11,icu@12
875,876,->,IRQ12,icu@13
877,878,->,IRQ13,icu@14
912,913,has channels,GPT,32Bit
912,914,has channels,GPT,16Bit
912,915,has offset,GPT,commonRegisters
912,916,has frequency,GPT,peripheralClockD
917,841,connected to,0x00,icu
918,841,connected to,0x06,icu
919,841,connected to,0x24,icu
920,921,connected to,GPT0_CMPE,none
922,921,connected to,GPT0_CMPF,none
923,921,connected to,GPT0_PC,none
735,921,connected to,GPT1,none
733,921,connected to,GPT2,none
924,921,connected to,GPT3,none
925,921,connected to,GPT4_CMPE,none
926,921,connected to,GPT4_CMPF,none
927,928,connected,GPT4,false
929,928,connected,GPT5,false
930,928,connected,GPT6,false
931,928,connected,GPT7,false
932,933,connected to,0x45-0x46,icu@[0x9C-0x9D]
934,935,connected to,0x48-0x4B,icu@[0x9E-0xA1]
936,937,connected to,0x3F-0x42,icu@[0x98-0x9B]
938,939,connected to,0x4E-0x4F,icu@[0xA2-0xA3]
940,941,connected to,0x51-0x54,icu@[0xA4-0xA7]
942,943,connected to,0x57-0x58,icu@[0xA8-0xA9]
944,945,hasFrequency,agt0,32768
944,945,subClockOscillatorFrequency,agt0,32768
944,123,peripheralClockBFrequency,agt0,24000000
944,946,IRQ,agt0,icu@0x11
944,947,CompareMatchA,agt0,icu@0x12
944,948,CompareMatchB,agt0,icu@0x13
949,945,hasFrequency,agt1,32768
949,945,subClockOscillatorFrequency,agt1,32768
949,123,peripheralClockBFrequency,agt1,24000000
949,950,IRQ,agt1,icu@0x14
951,952,->,CompareMatchA,icu@0x15
953,954,->,CompareMatchB,icu@0x16
955,956,frequency,sci0,32000000
955,928,enableManchesterMode,sci0,false
955,9,enableFIFO,sci0,true
955,928,fullModel,sci0,false
955,957,ReceiveIRQ ->,sci0,icu@0x71
955,958,TransmitIRQ ->,sci0,icu@0x72
955,959,TransmitEndIRQ ->,sci0,icu@0x73
960,956,frequency,sci1,32000000
960,928,enableManchesterMode,sci1,false
960,928,enableFIFO,sci1,false
960,928,fullModel,sci1,false
961,962,->,ReceiveIRQ,icu@0x77
963,964,->,TransmitIRQ,icu@0x78
965,966,->,TransmitEndIRQ,icu@0x79
967,956,frequency,sci2,32000000
967,928,enableManchesterMode,sci2,false
967,928,enableFIFO,sci2,false
967,928,fullModel,sci2,false
967,968,ReceiveIRQ,sci2,icu@0x8E
967,969,TransmitIRQ,sci2,icu@0x8F
967,970,TransmitEndIRQ,sci2,icu@0x90
971,956,frequency,sci9,32000000
971,928,enableManchesterMode,sci9,false
971,928,enableFIFO,sci9,false
971,928,fullModel,sci9,false
971,972,ReceiveIRQ,sci9,icu@0x7C
971,973,TransmitIRQ,sci9,icu@0x7D
965,974,->,TransmitEndIRQ,icu@0x7E
975,178,size,sysc_oscsf,0x4
975,9,initable,sysc_oscsf,true
975,976,script,sysc_oscsf,request.Value = 0xFF
977,978,ReceiveIRQ ->,iic0,icu@0x27
977,979,TransmitIRQ ->,iic0,icu@0x28
977,980,TransmitEndIRQ ->,iic0,icu@0x29
977,981,ErrorOrEventIRQ ->,iic0,icu@0x2A
982,484,tag,RMPU,0x40000000
983,984,tag,SRAM,0x40002000
985,986,tag,BUS,0x40003000
987,988,tag,DTC,0x40005400
989,990,tag,DBG,0x4001b000
991,992,tag,SYSC,0x4001e000
993,994,is,PFS,Pmn Pin Function Control Register
995,996,is,ELC,Event Link Controller
997,998,is,POEG,Port Output Enable Module for GPT
999,1000,is,RTC,Realtime Clock
1001,1002,is,WDT,Watchdog Timer
1003,1004,is,IWDT,Independent Watchdog Timer
481,1005,has name,Tag,CAC
481,1006,has name,Tag,MSTP
1005,1007,is,CAC,Clock Frequency Accuracy Measurement Circuit
1006,1008,is,MSTP,Module Stop Control
1009,1010,is,DOC,Data Operation Circuit
1011,1012,is,ADC120,12-bit A/D Converter
1013,1014,is,SPI0,Serial Peripheral Interface
430,1015,is,CRC,Cyclic Redundancy Check Calculator
1016,1017,is,GPT_OPS,Output Phase Switching Controller
1018,1019,is,KINT,Key Interrupt Function
1020,1021,is,CTSU,Capacitive Touch Sensing Unit
1022,1023,is,ACMPLP,Low-Power Analog Comparator
1024,1025,is,FLCN,Flash I/O Registers
1026,1027,size,mem,0x00040000
1026,540,sysbus,mem,0x0
1026,1028,sysbus,mem,0x80000000
47,1027,size,sram,0x00040000
47,33,sysbus,sram,0x10000000
47,1029,sysbus,sram,0x90000000
1030,33,size,ddr,0x10000000
1030,484,sysbus,ddr,0x40000000
1030,485,sysbus,ddr,0xc0000000
487,488,sysbus,uart,0x60001800
487,489,sysbus,uart,0xE0001800
505,1031,has address,eth,0x60007800
505,1032,has shadow address,eth,0xE0007800
24,508,has registration,sysbus,0x30000000
24,509,has registration,sysbus,0xB0000000
24,1033,has phy address,sysbus,0x60007000
901,1034,has address,BusMultiRegistration,0xe0007000
901,511,has size,BusMultiRegistration,0x800
901,512,has region,BusMultiRegistration,phy
1035,1036,hasPhysicalLayer,Network,eth0
1037,1038,hasFlash,SPI,Micron_MT25Q
1037,1039,hasMemory,SPI,flash_mem
1039,1040,hasSize,flash_mem,0x02000000
24,1041,hasInitTag,sysbus,DDR_PHY
1042,1043,has name,Tag 0xE0004000,SDRAM_CONTROLLER
1044,1045,has name,Tag 0xE0000800,UART_PHY
1030,484,located at,ddr,0x40000000
1030,33,has size,ddr,0x10000000
487,1046,located at,uart,0xf0001000
505,1047,located at,eth,0xF0004000
505,512,has region,eth,phy
505,1048,has region,eth,buffer
490,1049,located at,spi,0xF0007800
505,1050,has address,eth,0xF0003800
505,509,has address,eth,0xB0000000
505,1051,has size,eth,0x000a
505,37,has size,eth,0x2000
1052,1037,uses,spi_loopback,SPI
1053,517,uses,i2c,I2C
1054,1055,uses,si7021,SI70xx
1054,1056,model,si7021,SI7021
497,500,type,gpio_out,Out
497,1057,connects,gpio_out,led
501,1058,type,gpio_in,In
41,530,type,cpu,VexRiscv
41,523,cpuType,cpu,rv32ima_zicsr_zifencei
41,524,timeProvider,cpu,clint
41,525,architecture,cpu,Priv1_10
1059,928,is,builtInIrqController,false
1060,523,hasType,CPU,rv32ima_zicsr_zifencei
1060,524,hasTimeProvider,CPU,clint
1060,525,hasArchitecture,CPU,Priv1_10
1060,928,hasIrqController,CPU,false
524,495,hasFrequency,clint,100000000
524,41,hasTargets,clint,cpu
524,8,hasNumberOfTargets,clint,1
1061,1062,hasSources,plic,31
1061,41,hasTargets,plic,cpu
1057,497,connected to,led,gpio_out
1063,501,connected to,button,gpio_in
1064,24,located at,soc_controller,sysbus
1065,24,located at,mmcm,sysbus
1066,24,located at,mmc_controller,sysbus
1064,1067,located_at,soc_controller,0xf0000000
1065,1068,located_at,mmcm,0xf0009800
1066,1069,located_at,mmc_controller,0xf000a000
1066,1070,has_region,mmc_controller,core
1066,1071,has_region,mmc_controller,reader
1072,1073,has address,Bus,0xf000c000
1072,1074,has size,Bus,0x100
1072,1075,has region,Bus,writer
543,24,at,nvic,sysbus
543,956,systickFrequency,nvic,32000000
41,1076,type,cpu,cortex-m33
1077,24,at,spi1,sysbus
1078,24,at,spi2,sysbus
1079,24,at,spi3,sysbus
1077,1080,address,spi1,0x40013000
1078,1081,address,spi2,0x40003800
1079,1082,address,spi3,0x40003C00
543,16,at,nvic,0xE000E000
41,24,at,cpu,sysbus
1083,543,connected to,exti,nvic
1083,1084,has output lines,exti,43
1083,1085,starts at line,exti,17
1086,40,located at,sram1,0x20000000
1086,537,has size,sram1,0x30000
538,529,located at,flash,0x08000000
538,576,has size,flash,0x80000
1087,543,connected to,usart1,nvic
1087,1088,has frequency,usart1,200000000
1089,1088,has frequency,usart2,200000000
1089,1090,has IRQ,usart2,nvic@62
1089,1091,located at,usart2,0x40004400
1089,1088,frequency,usart2,200000000
1089,1090,IRQ,usart2,nvic@62
1092,1088,frequency,usart3,200000000
1092,1093,IRQ,usart3,nvic@63
1094,1088,frequency,uart4,200000000
1094,1095,IRQ,uart4,nvic@64
1096,1088,frequency,uart5,200000000
1096,1097,IRQ,uart5,nvic@65
125,1088,frequency,lpuart1,200000000
1098,543,interrupts,dma1,nvic
1099,543,interrupts,i2c1,nvic
92,1083,interrupts,rtc,exti
1100,543,interrupts,timer2,nvic
1100,1101,frequency,timer2,10000000
1100,1102,initialLimit,timer2,0xFFFFFFFF
1103,543,interrupts,timer3,nvic
543,1101,frequency,nvic,10000000
543,1104,initialLimit,nvic,0xFFFF
1103,1101,frequency,timer3,10000000
1103,1104,initialLimit,timer3,0xFFFF
1103,1105,interrupt,timer3,nvic@29
1106,1101,frequency,timer4,10000000
1106,1104,initialLimit,timer4,0xFFFF
1106,1107,interrupt,timer4,nvic@30
1108,1101,frequency,timer5,10000000
1108,1102,initialLimit,timer5,0xFFFFFFFF
1108,1109,interrupt,timer5,nvic@45
1110,1101,frequency,timer6,10000000
1110,1111,interrupt,timer6,nvic@43
1112,1101,frequency,timer7,10000000
1112,1104,initialLimit,timer7,0xFFFF
1112,1113,nvic,timer7,44
1114,1101,frequency,timer15,10000000
1114,1104,initialLimit,timer15,0xFFFF
1114,1115,nvic,timer15,25
1116,1101,frequency,timer16,10000000
1116,1104,initialLimit,timer16,0xFFFF
1116,1117,nvic,timer16,26
1118,1101,frequency,timer17,10000000
1118,1104,initialLimit,timer17,0xFFFF
1118,1119,nvic,timer17,27
1120,1104,is,initialLimit,0xFFFF
1118,1121,located at,timer17,0x40014800
1118,603,connected to,timer17,nvic@27
24,1122,init,sysbus,RCC_CR
1122,1123,set to,RCC_CR,0x2A020402
1124,178,set to,RCC_CFGR,0x4
24,1125,has,sysbus,gpioPortA
24,1126,has,sysbus,gpioPortB
1127,1128,tag,0x42020800,gpioPortC
1129,1130,tag,0x42020C00,gpioPortD
1131,1132,tag,0x42021000,gpioPortE
1133,1134,tag,0x42021400,gpioPortF
1135,1136,tag,0x42021800,gpioPortG
1137,1138,tag,0x42021C00,gpioPortH
1139,1140,tag,0x40007000,PWR
22,1141,tag,0xE0001000,DWT
831,24,mapped at,rom,sysbus
831,1142,size,rom,0x2000000
6,1143,cpu type,cpu1,rv64imacfd_zicsr_zifencei
6,525,privileged architecture,cpu1,Priv1_10
6,524,time provider,cpu1,clint
6,4,hart id,cpu1,0
10,1144,cpu type,cpu2,rv64imafdc_zicsr_zifencei
10,525,privileged architecture,cpu2,Priv1_10
10,524,time provider,cpu2,clint
10,8,hart id,cpu2,1
533,1145,located at,UART,0x38000000
533,1061,connected to,UART,plic
524,1040,located at,clint,0x02000000
524,1146,has frequency,clint,62000000
524,12,has targets,clint,2
524,6,connected to,clint,cpu1
524,10,connected to,clint,cpu2
1061,1147,located at,plic,0x0C000000
1061,1148,has sources,plic,65
1061,128,has contexts,plic,4
1061,6,connected to,plic,cpu1
1061,10,connected to,plic,cpu2
541,1149,connected to,uart0,gic@5
1150,1151,connected to,uart1,gic@6
1152,1153,connected to,uart2,gic@7
1154,1155,connected to,uart3,gic@8
1156,1157,located at,memory,sysbus 0x80000000
1156,1158,located at,memory,sysbus 0xA0000000
1156,40,size,memory,0x20000000
47,1159,located at,sram,sysbus 0x48000000
47,1040,size,sram,0x02000000
1160,1161,located at,timer1,sysbus 0x10011000
1100,1162,interrupts,timer2,gic@3
1163,1164,interrupts,pl031,gic@4
1165,1166,interrupts,usbEhci,gic@16
1167,1168,interrupts,kmi0,gic@12
1100,24,locatedAt,timer2,sysbus
1169,24,locatedAt,sysCtl,sysbus
1170,24,locatedAt,pl310,sysbus
1163,24,locatedAt,pl031,sysbus
1165,24,locatedAt,usbEhci,sysbus
1167,24,locatedAt,kmi0,sysbus
1171,565,mapped to,kmi1,gic
565,1172,located at,gic,0x13
1167,1168,maps to,kmi0,gic@12
1171,1173,maps to,kmi1,gic@13
565,1174,has region,gic,distributor
565,1175,has region,gic,cpuInterface
565,928,supportsTwoSecurityStates,gic,false
1176,1177,used in,GICv1,ARM CPU
41,564,type,cpu,cortex-a9
41,565,connected to,cpu,gic
1178,1179,generates,GIC,interrupt connections
1060,564,type,CPU,cortex-a9
1060,565,interruptController,CPU,gic
24,1180,hasTag,sysbus,UART1
24,1181,hasTag,sysbus,UART2
24,1182,hasTag,sysbus,UART3
24,1183,hasTag,sysbus,flash0
24,1184,hasTag,sysbus,flash1
24,1185,hasTag,sysbus,SCU_BASE
24,1186,hasTag,sysbus,SP810_sysctl
481,1187,has name,Tag,PL041_audio
481,1188,has address,Tag,0x10004000-0x10004FFF
1189,1190,at,STM32H7_CRYPTO,0x48021000
1189,543,connected to,STM32H7_CRYPTO,nvic
1191,1192,connected to,OutDMA,dmamux1
1193,1194,cpuType,s7,rv64imac_zicsr_zifencei
1193,4,hartId,s7,0
1193,525,privilegedArchitecture,s7,Priv1_10
1193,524,timeProvider,s7,clint
1195,1196,cpuType,u74_1,rv64gc_zicsr_zifencei
1195,8,hartId,u74_1,1
1195,525,privilegedArchitecture,u74_1,Priv1_10
1195,524,timeProvider,u74_1,clint
1197,1196,cpuType,u74_2,rv64gc_zicsr_zifencei
1197,12,hartId,u74_2,2
1197,525,privilegedArchitecture,u74_2,Priv1_10
1197,524,timeProvider,u74_2,clint
525,524,timeProvider,Priv1_10,clint
1198,1196,cpuType,u74_3,rv64gc_zicsr_zifencei
1198,15,hartId,u74_3,3
1198,525,privilegedArchitecture,u74_3,Priv1_10
1198,524,timeProvider,u74_3,clint
1199,1196,cpuType,u74_4,rv64gc_zicsr_zifencei
1199,128,hartId,u74_4,4
1199,525,privilegedArchitecture,u74_4,Priv1_10
1199,524,timeProvider,u74_4,clint
1200,24,located at,s7DTim,sysbus
1200,37,size,s7DTim,0x2000
1201,848,size,debug,0x1000
524,900,numberOfTargets,clint,5
524,1193,targets,clint,s7
524,1195,targets,clint,u74_1
524,1197,targets,clint,u74_2
524,1198,targets,clint,u74_3
524,1199,targets,clint,u74_4
1061,1202,address,plic,0x0c000000
1201,540,address,debug,0x0
1200,1203,address,s7DTim,0x01000000
524,1040,address,clint,0x02000000
1193,1204,located at,s7,11
1195,1205,located at,u74_1,"11,9"
1197,1205,located at,u74_2,"11,9"
1198,1205,located at,u74_3,"11,9"
1199,1205,located at,u74_4,"11,9"
1206,1207,has sources,system,69
1206,1208,has contexts,system,9
1206,928,has priorities,system,false
541,1209,located at,uart0,0x10010000
541,1210,sends IRQ to,uart0,plic@39
1150,1211,located at,uart1,0x10011000
1150,1212,sends IRQ to,uart1,plic@40
1213,1214,located at,pwm0,0x10020000
1213,1215,sends IRQ to,pwm0,plic@44
650,1216,located at,pwm1,0x10021000
650,1217,sends IRQ to,pwm1,plic@48
1150,1212,interrupts,uart1,plic@40
1213,1215,interrupts,pwm0,plic@44
650,1217,interrupts,pwm1,plic@48
1099,1218,located at,i2c1,0x10030000
1219,1220,located at,i2c2,0x10031000
1221,1222,located at,qspi0,0x10040000
1221,1223,interrupts,qspi0,plic@41
1221,8,supports slaves,qspi0,1
1224,1225,IRQ,qspi1,plic@42
1224,128,numberOfSupportedSlaves,qspi1,4
1226,1227,IRQ,qspi2,plic@43
1226,8,numberOfSupportedSlaves,qspi2,1
1228,1229,moduleRevision,ethernet,0x0109
1228,1230,moduleId,ethernet,0x1007
1228,1231,IRQ,ethernet,plic@55
1232,1233,located at,gpio,0x10060000
1228,1234,located at,ethernet,0x10090000
1228,1229,has moduleRevision,ethernet,0x0109
1228,1230,has moduleId,ethernet,0x1007
1228,1231,has IRQ,ethernet,plic@55
512,1235,located at,phy,ethernet 0
512,1236,has Id1,phy,0x0141
512,1237,has Id2,phy,0x0e40
512,1238,has BasicStatus,phy,0x62A4
512,1239,has AutoNegotiationAdvertisement,phy,0x1e1
512,1239,has AutoNegotiationLinkPartnerBasePageAbility,phy,0x1e1
